@RELATION amazon

@ATTRIBUTE id string
@ATTRIBUTE mean_r numeric
@ATTRIBUTE mean_g numeric
@ATTRIBUTE mean_b numeric
@ATTRIBUTE mean_intensity numeric
@ATTRIBUTE gray_histogram_0 numeric
@ATTRIBUTE gray_histogram_1 numeric
@ATTRIBUTE gray_histogram_2 numeric
@ATTRIBUTE gray_histogram_3 numeric
@ATTRIBUTE gray_histogram_4 numeric
@ATTRIBUTE gray_histogram_5 numeric
@ATTRIBUTE gray_histogram_6 numeric
@ATTRIBUTE gray_histogram_7 numeric
@ATTRIBUTE gray_histogram_8 numeric
@ATTRIBUTE gray_histogram_9 numeric
@ATTRIBUTE gray_histogram_10 numeric
@ATTRIBUTE gray_histogram_11 numeric
@ATTRIBUTE gray_histogram_12 numeric
@ATTRIBUTE gray_histogram_13 numeric
@ATTRIBUTE gray_histogram_14 numeric
@ATTRIBUTE gray_histogram_15 numeric
@ATTRIBUTE lbp_histogram_0 numeric
@ATTRIBUTE lbp_histogram_1 numeric
@ATTRIBUTE lbp_histogram_2 numeric
@ATTRIBUTE lbp_histogram_3 numeric
@ATTRIBUTE lbp_histogram_4 numeric
@ATTRIBUTE lbp_histogram_5 numeric
@ATTRIBUTE lbp_histogram_6 numeric
@ATTRIBUTE lbp_histogram_7 numeric
@ATTRIBUTE lbp_histogram_8 numeric
@ATTRIBUTE lbp_histogram_9 numeric
@ATTRIBUTE lbp_histogram_10 numeric
@ATTRIBUTE lbp_histogram_11 numeric
@ATTRIBUTE lbp_histogram_12 numeric
@ATTRIBUTE lbp_histogram_13 numeric
@ATTRIBUTE lbp_histogram_14 numeric
@ATTRIBUTE lbp_histogram_15 numeric
@ATTRIBUTE class {forest,water,grass,dirty,human-made}

@DATA
'01229.1',111.739319,123.031283,115.644688,118.806167,0.008093,0.062378,0.125470,0.165060,0.209700,0.269590,0.361137,0.462538,0.492852,0.406196,0.253651,0.127096,0.054692,0.022764,0.010421,0.005826,0.248541,0.097348,0.093965,0.072581,0.052851,0.043089,0.037537,0.034761,0.032695,0.034231,0.034644,0.034399,0.034696,0.038195,0.035290,0.075177,forest
'01715.4',141.836257,151.690518,133.686359,146.685862,0.000329,0.008873,0.032864,0.062277,0.103467,0.164156,0.247193,0.350769,0.436654,0.460262,0.420989,0.352467,0.218656,0.128389,0.062004,0.032481,0.259225,0.100094,0.101393,0.076655,0.055556,0.044382,0.039601,0.035911,0.035028,0.031857,0.033468,0.033936,0.031598,0.032273,0.030350,0.058674,forest
'01715.3',34.730220,49.383176,65.454308,46.824267,0.026949,0.394037,0.693111,0.538016,0.260811,0.076888,0.014381,0.001880,0.000330,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176378,0.059430,0.066495,0.060593,0.052947,0.052656,0.054069,0.054650,0.055606,0.054900,0.051783,0.047627,0.045217,0.047336,0.040437,0.079877,forest
'01715.2',71.392981,85.874351,91.969969,82.233506,0.000548,0.053226,0.232715,0.431035,0.581857,0.506742,0.333986,0.193252,0.098897,0.048456,0.023646,0.014311,0.008719,0.003264,0.001484,0.000251,0.213072,0.077240,0.079333,0.066772,0.057303,0.049391,0.047006,0.045180,0.046908,0.045278,0.043257,0.043500,0.041188,0.040093,0.035200,0.069279,forest
'01715.1',170.108108,177.978914,156.626706,173.186363,0.000037,0.001409,0.010199,0.023068,0.040648,0.063493,0.103548,0.155322,0.230572,0.323772,0.428506,0.530422,0.452168,0.309085,0.156397,0.106886,0.301475,0.122935,0.113519,0.077989,0.052007,0.039750,0.034686,0.027891,0.026825,0.023983,0.025982,0.024738,0.024516,0.030734,0.025138,0.047833,forest
'02789.1',111.008891,117.096139,108.976489,114.350027,0.006048,0.074225,0.191485,0.216126,0.261236,0.299548,0.378695,0.415433,0.446447,0.380770,0.267259,0.132355,0.056581,0.024092,0.008247,0.003774,0.211158,0.082250,0.088490,0.071292,0.053942,0.043941,0.038635,0.035505,0.038722,0.040744,0.042440,0.042571,0.043614,0.046028,0.040331,0.080337,forest
'02789.3',142.349750,151.684204,131.932744,146.642570,0.000369,0.009950,0.046411,0.072668,0.092315,0.113919,0.167194,0.245781,0.370364,0.511738,0.562686,0.368015,0.164476,0.059286,0.024737,0.018150,0.265772,0.111507,0.099867,0.072123,0.049402,0.038693,0.033909,0.032421,0.029817,0.030986,0.032421,0.032182,0.034494,0.034892,0.033829,0.067685,forest
'02789.2',45.412378,53.904991,72.691425,53.503620,0.028261,0.482181,0.701513,0.422282,0.247903,0.144526,0.099456,0.051475,0.029814,0.017702,0.011064,0.006444,0.002795,0.000970,0.000311,0.000155,0.168386,0.067421,0.064025,0.057568,0.053878,0.049392,0.046457,0.047296,0.050440,0.052411,0.054633,0.052579,0.053795,0.052075,0.045031,0.084612,forest
'00380.2',142.790543,129.346897,127.075502,133.113757,0.000248,0.002835,0.007110,0.012578,0.021052,0.041918,0.107428,0.462181,0.775869,0.403611,0.084502,0.018155,0.004244,0.001100,0.000836,0.008117,0.334444,0.165256,0.113826,0.074528,0.045930,0.029331,0.023598,0.020732,0.018432,0.017032,0.017266,0.017199,0.017466,0.025498,0.022165,0.057296,grass
'00380.3',174.589632,158.974615,150.733907,162.694457,0.000041,0.000223,0.000589,0.001807,0.004366,0.007839,0.015394,0.037246,0.125101,0.521121,0.767160,0.346608,0.048903,0.003351,0.000244,0.000041,0.391134,0.202063,0.120940,0.058759,0.031834,0.020628,0.013239,0.013537,0.011058,0.011554,0.010165,0.013239,0.013041,0.020975,0.020578,0.047255,grass
'00380.1',89.862609,99.275877,97.470574,96.248302,0.017197,0.086269,0.162879,0.243511,0.362368,0.477901,0.500418,0.446642,0.271000,0.137163,0.061725,0.025906,0.008488,0.004275,0.000887,0.000285,0.295533,0.119186,0.109972,0.081691,0.056761,0.038532,0.031352,0.026286,0.025369,0.022218,0.026406,0.026207,0.026845,0.028720,0.027922,0.057000,forest
'01819.1',88.899008,104.778245,104.278465,99.968463,0.008230,0.045517,0.136463,0.248949,0.366760,0.460716,0.505728,0.440220,0.293665,0.163519,0.080106,0.036051,0.014476,0.005394,0.001636,0.000800,0.233913,0.089701,0.083576,0.066983,0.056330,0.047031,0.043598,0.043078,0.043097,0.042651,0.042206,0.039050,0.036341,0.037065,0.031998,0.063383,forest
'01819.2',119.525821,130.116204,123.107698,126.136230,0.001227,0.012005,0.050800,0.111261,0.197528,0.281253,0.376588,0.484301,0.493217,0.390674,0.251680,0.149838,0.079388,0.042323,0.021380,0.013209,0.230607,0.082578,0.087690,0.069491,0.057121,0.048831,0.044602,0.043845,0.040837,0.041678,0.040247,0.038564,0.036650,0.037933,0.033326,0.065999,forest
'01819.3',183.809990,189.557474,171.437171,185.778783,0.000000,0.003365,0.010657,0.024119,0.041226,0.059455,0.070953,0.123397,0.178645,0.254927,0.364302,0.419831,0.448997,0.372435,0.276241,0.388981,0.228800,0.105052,0.088805,0.072780,0.053862,0.047407,0.042288,0.044514,0.035166,0.036501,0.035834,0.036724,0.036279,0.034721,0.038059,0.063209,forest
'02694.2',149.379899,155.585383,136.644611,151.566298,0.001609,0.014963,0.033174,0.046801,0.064040,0.087320,0.141101,0.230971,0.360812,0.506891,0.542553,0.423062,0.209088,0.079003,0.028287,0.016481,0.259082,0.100547,0.101585,0.073663,0.052903,0.041693,0.036053,0.031866,0.031555,0.033112,0.032662,0.034669,0.033804,0.033112,0.033389,0.070307,forest
'02694.3',122.420110,127.816579,115.038718,124.745622,0.007071,0.053506,0.103096,0.124816,0.161991,0.216073,0.314193,0.443800,0.519395,0.461144,0.302147,0.152202,0.067095,0.026442,0.012346,0.006150,0.237030,0.097698,0.098406,0.074285,0.050209,0.040812,0.035508,0.032878,0.033930,0.035622,0.035668,0.036948,0.039212,0.039966,0.036880,0.074948,forest
'01388.3',59.408180,70.444402,82.674122,68.530663,0.029325,0.215047,0.363475,0.540698,0.548029,0.396306,0.232365,0.117829,0.052274,0.019762,0.005419,0.001594,0.000212,0.000212,0.000000,0.000000,0.235127,0.099905,0.086039,0.065655,0.054160,0.048590,0.041479,0.043731,0.040057,0.036146,0.039938,0.036502,0.036146,0.039820,0.030457,0.066248,forest
'02694.1',99.713623,104.743370,98.988425,102.584376,0.017505,0.121517,0.196564,0.241523,0.306130,0.379842,0.443957,0.462376,0.394886,0.249361,0.130410,0.057613,0.023446,0.008436,0.002707,0.000527,0.229886,0.091968,0.091737,0.071912,0.050965,0.044038,0.036484,0.035923,0.036484,0.036978,0.038991,0.040343,0.038364,0.040343,0.037176,0.078410,forest
'01553.3',132.736465,135.609717,120.395204,133.020654,0.007178,0.040100,0.070737,0.105087,0.139990,0.183041,0.267260,0.385162,0.475150,0.497313,0.402775,0.241878,0.115274,0.044708,0.015842,0.007483,0.262506,0.105863,0.105884,0.077954,0.051453,0.039926,0.032989,0.030867,0.030480,0.029725,0.030296,0.033907,0.033091,0.036457,0.033377,0.065224,forest
'01553.2',160.430688,161.511531,143.762554,159.175245,0.001348,0.008582,0.018152,0.030104,0.044123,0.067173,0.104017,0.179322,0.293404,0.463021,0.580292,0.475377,0.262760,0.120911,0.044078,0.021253,0.302419,0.130793,0.117569,0.081434,0.052375,0.040311,0.031321,0.025927,0.025115,0.024651,0.020996,0.023607,0.025115,0.028189,0.023723,0.046459,forest
'01805.1',102.456156,111.993197,115.709232,109.566833,0.006860,0.043568,0.130056,0.246732,0.343186,0.419082,0.439064,0.438675,0.362193,0.262214,0.166346,0.100397,0.055296,0.026921,0.011280,0.006641,0.205044,0.073326,0.074230,0.065506,0.056358,0.053004,0.051826,0.049980,0.049245,0.047615,0.046287,0.042603,0.039381,0.039908,0.035424,0.070264,forest
'01680.1',134.199979,137.649699,129.466921,135.689427,0.003401,0.028437,0.073608,0.130880,0.176503,0.204361,0.280049,0.364365,0.430918,0.464438,0.417622,0.283468,0.166734,0.081802,0.036596,0.023227,0.271745,0.108057,0.100051,0.076744,0.053475,0.041869,0.035306,0.033881,0.030863,0.029944,0.028613,0.030488,0.031631,0.032813,0.029888,0.064632,forest
'01680.2',98.904239,105.027981,104.897989,103.182776,0.011706,0.098609,0.208316,0.290514,0.346187,0.371050,0.415929,0.436813,0.374374,0.267055,0.152760,0.071054,0.031489,0.012151,0.004284,0.001826,0.207595,0.078044,0.077353,0.070294,0.056470,0.047296,0.044740,0.041599,0.041431,0.041703,0.041976,0.042059,0.041850,0.043358,0.042185,0.082045,forest
'00613.3',183.540690,169.447543,164.100584,173.043894,0.000000,0.000256,0.001901,0.005340,0.010081,0.017215,0.032572,0.063178,0.128535,0.341009,0.614268,0.590497,0.352222,0.093251,0.025053,0.048099,0.337101,0.163290,0.118712,0.069785,0.040934,0.026843,0.019482,0.017214,0.015987,0.016619,0.017065,0.027996,0.034539,0.030673,0.020486,0.043276,grass
'00613.2',127.510614,137.641097,130.641107,133.811671,0.002473,0.022491,0.070273,0.104263,0.154160,0.208526,0.282433,0.391165,0.468021,0.474784,0.399774,0.245941,0.122941,0.056421,0.022312,0.009294,0.297249,0.125456,0.113830,0.079323,0.053535,0.037414,0.031465,0.026159,0.025450,0.027072,0.025281,0.025314,0.025652,0.029370,0.025652,0.051778,forest
'00613.1',93.080819,103.094712,109.892907,100.869141,0.010951,0.071437,0.174834,0.242183,0.328750,0.404156,0.477145,0.505224,0.329167,0.179936,0.092594,0.040284,0.016084,0.005908,0.001373,0.000269,0.242959,0.083027,0.091048,0.076598,0.060801,0.045892,0.039187,0.036217,0.037074,0.033952,0.035697,0.036248,0.035268,0.038697,0.035360,0.071975,forest
'01376.2',122.382658,128.343337,119.181824,125.516989,0.011280,0.067252,0.099550,0.124943,0.168503,0.213568,0.309984,0.413784,0.512042,0.468641,0.328966,0.177941,0.075274,0.030864,0.011811,0.008198,0.266767,0.104390,0.104121,0.076263,0.050560,0.038497,0.032187,0.028839,0.030205,0.029493,0.031225,0.034592,0.033995,0.036265,0.033957,0.068644,forest
'01376.3',149.775374,156.731945,140.024260,152.745521,0.001771,0.016797,0.031447,0.047332,0.069549,0.085058,0.131156,0.200651,0.347209,0.512012,0.556715,0.420407,0.219863,0.087044,0.034828,0.020929,0.285374,0.121060,0.110552,0.079933,0.050861,0.036550,0.029588,0.027912,0.023915,0.027848,0.028363,0.028943,0.030619,0.034681,0.027267,0.056533,forest
'01376.1',99.257351,108.062400,107.248940,105.333514,0.004569,0.057280,0.152858,0.193105,0.270677,0.372504,0.495127,0.492238,0.410164,0.236275,0.103843,0.039945,0.010851,0.003326,0.000739,0.000235,0.226591,0.083685,0.087494,0.074627,0.057814,0.045668,0.039046,0.037434,0.033556,0.035409,0.036850,0.037674,0.039012,0.042958,0.038806,0.083376,forest
'02468.1',178.440941,186.723062,158.849686,181.068279,0.000000,0.000701,0.006663,0.018412,0.026565,0.035157,0.049098,0.079784,0.131599,0.217081,0.379980,0.595133,0.535076,0.332811,0.148608,0.082063,0.288215,0.120823,0.108306,0.078710,0.051554,0.039355,0.031611,0.027262,0.029808,0.025459,0.027474,0.030020,0.025883,0.027368,0.029490,0.058661,forest
'01936.1',148.488660,156.890706,144.665060,152.980972,0.000574,0.003719,0.010857,0.020921,0.042198,0.077067,0.133569,0.240281,0.408500,0.535559,0.544393,0.357714,0.178994,0.072336,0.025461,0.014002,0.316736,0.125301,0.116510,0.082038,0.057416,0.042095,0.032173,0.028270,0.024221,0.021887,0.021777,0.022726,0.021741,0.023346,0.020610,0.043153,forest
'01936.2',92.332046,100.106095,102.098612,98.006005,0.015550,0.080552,0.149802,0.237407,0.347868,0.468398,0.498137,0.445456,0.309929,0.161358,0.069081,0.024004,0.006628,0.001444,0.000212,0.000085,0.257915,0.094387,0.099244,0.078992,0.059977,0.047560,0.037434,0.034227,0.033127,0.032852,0.030332,0.031890,0.029828,0.035968,0.030836,0.065430,forest
'01936.3',118.097566,124.944412,118.939657,122.212402,0.007889,0.034802,0.074392,0.122178,0.192502,0.281274,0.376498,0.475933,0.504182,0.389955,0.257895,0.130457,0.057463,0.024119,0.010211,0.006965,0.283671,0.113815,0.111752,0.084600,0.055688,0.041080,0.034116,0.029052,0.027903,0.027410,0.028184,0.026730,0.027621,0.029568,0.025558,0.053250,forest
'03019.2',112.501286,118.901799,108.578600,115.811435,0.015184,0.063634,0.100330,0.140150,0.198811,0.310154,0.431381,0.488974,0.484022,0.348495,0.195421,0.096159,0.040559,0.015451,0.006801,0.003781,0.275747,0.113313,0.110523,0.082743,0.054963,0.038105,0.032549,0.029067,0.027160,0.026039,0.025491,0.026444,0.027780,0.032143,0.030999,0.066934,forest
'03019.3',140.082280,144.703058,128.475559,141.468835,0.002163,0.017099,0.037977,0.056197,0.077284,0.123029,0.195021,0.289274,0.476554,0.576567,0.456223,0.267275,0.108198,0.035736,0.012251,0.006204,0.300053,0.122354,0.113317,0.082786,0.051663,0.038977,0.030597,0.026226,0.023597,0.024385,0.023827,0.024385,0.025799,0.028362,0.026785,0.056888,forest
'00178.1',142.309254,148.985149,138.823178,145.830884,0.004052,0.030370,0.062220,0.075402,0.094229,0.129699,0.178214,0.262858,0.373343,0.492387,0.533548,0.383291,0.203234,0.081230,0.033239,0.022948,0.266376,0.115040,0.102182,0.072264,0.049560,0.037334,0.031462,0.028197,0.031234,0.028475,0.031184,0.032829,0.032525,0.035664,0.034879,0.070796,forest
'00178.2',96.950066,105.326002,108.173344,103.143323,0.018825,0.224281,0.265906,0.249583,0.271167,0.325887,0.382946,0.419917,0.404132,0.318053,0.193297,0.099197,0.041741,0.013657,0.004443,0.001122,0.228935,0.095308,0.089909,0.068855,0.049004,0.040133,0.033123,0.033963,0.035346,0.036050,0.039793,0.041540,0.043582,0.044172,0.039748,0.080539,forest
'00398.1',150.442603,153.996182,134.822919,150.749814,0.000529,0.005540,0.019968,0.039005,0.071261,0.106035,0.166091,0.259007,0.390172,0.516931,0.518265,0.391154,0.195451,0.080880,0.030091,0.018885,0.268167,0.102318,0.101825,0.082968,0.055844,0.043631,0.036146,0.032607,0.032984,0.029909,0.031679,0.031476,0.030576,0.030228,0.029474,0.060167,forest
'00026.2',103.039110,111.861751,98.349900,107.678998,0.008322,0.038520,0.075725,0.140129,0.257525,0.443150,0.557135,0.475918,0.346758,0.201917,0.098335,0.048326,0.019734,0.007343,0.003075,0.002861,0.285336,0.103951,0.109589,0.086330,0.062957,0.046023,0.036441,0.031202,0.028612,0.025983,0.026783,0.026021,0.026459,0.027907,0.025469,0.050937,forest
'02898.1',76.806850,84.423329,93.792989,83.223082,0.017814,0.163548,0.302081,0.411050,0.468567,0.470083,0.393047,0.279435,0.174919,0.087270,0.032691,0.015824,0.008623,0.002843,0.001327,0.001042,0.216001,0.083070,0.080004,0.070365,0.060025,0.051087,0.046793,0.043288,0.043989,0.041448,0.043989,0.037154,0.038118,0.040659,0.034963,0.069050,forest
'02898.2',108.338161,115.199912,119.142828,113.602516,0.004221,0.050581,0.146292,0.230655,0.298583,0.354149,0.414135,0.435554,0.411809,0.327729,0.216780,0.134445,0.064007,0.026886,0.011100,0.005184,0.253631,0.092772,0.094761,0.077818,0.058952,0.044861,0.038147,0.035345,0.034085,0.035162,0.033471,0.034350,0.033140,0.033919,0.032875,0.066711,forest
'02898.3',137.104110,142.668884,139.683562,140.670595,0.001691,0.016308,0.055088,0.105351,0.144167,0.192422,0.260613,0.339794,0.425420,0.472196,0.426406,0.329755,0.196367,0.092953,0.045402,0.025219,0.307824,0.126842,0.108876,0.078639,0.051669,0.038045,0.030157,0.026811,0.025018,0.023544,0.023783,0.023146,0.023663,0.028205,0.026293,0.057485,forest
'00925.3',41.127397,53.610025,77.965160,52.642776,0.006000,0.311619,0.568835,0.617438,0.423426,0.130808,0.040002,0.007200,0.001600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212500,0.084500,0.075750,0.064000,0.051750,0.044250,0.047250,0.046250,0.045250,0.045250,0.044000,0.044000,0.037750,0.049000,0.036000,0.072500,forest
'00925.2',96.998396,105.581217,107.554177,103.229192,0.006228,0.050459,0.105036,0.170802,0.286922,0.407581,0.549880,0.509133,0.332947,0.176502,0.066188,0.027552,0.005278,0.001795,0.000950,0.000422,0.282006,0.118826,0.105973,0.070060,0.052167,0.041709,0.036542,0.035912,0.033392,0.028982,0.027470,0.030242,0.027596,0.027596,0.026714,0.054814,forest
'00925.1',101.395401,109.654357,107.324883,106.912563,0.009408,0.083567,0.148396,0.204739,0.298689,0.375984,0.461975,0.478656,0.393693,0.271545,0.147948,0.066305,0.026986,0.010594,0.004164,0.001792,0.238617,0.088353,0.087811,0.070760,0.055333,0.045505,0.041507,0.039288,0.038050,0.036089,0.037302,0.034851,0.035470,0.036605,0.037353,0.077106,forest
'00398.2',58.038621,65.905671,76.644617,64.778916,0.031760,0.345104,0.454974,0.521723,0.462463,0.354271,0.211091,0.112323,0.060551,0.020399,0.007617,0.001420,0.000387,0.000000,0.000000,0.000000,0.217280,0.086145,0.083972,0.071575,0.056621,0.050102,0.047418,0.047802,0.044734,0.042306,0.037065,0.038344,0.036171,0.039110,0.034637,0.066718,forest
'00925.4',143.637688,147.433411,133.191950,144.675651,0.003757,0.023217,0.045406,0.066660,0.092064,0.130442,0.200560,0.314663,0.432038,0.512027,0.473837,0.331805,0.190054,0.085783,0.031573,0.017104,0.293143,0.113642,0.105844,0.075648,0.052551,0.040219,0.033247,0.030937,0.029475,0.027272,0.027187,0.027081,0.026297,0.028479,0.027780,0.061197,forest
'01040.2',83.731357,93.776166,91.515568,90.504872,0.010170,0.072441,0.168302,0.308996,0.468905,0.527076,0.465052,0.331783,0.187868,0.098148,0.040769,0.013760,0.005367,0.001531,0.000827,0.000282,0.230839,0.092931,0.085778,0.070727,0.054501,0.047093,0.042370,0.042252,0.041331,0.040998,0.039332,0.038685,0.036490,0.036549,0.033355,0.066769,forest
'01040.3',156.253296,162.561607,139.208052,158.013588,0.001382,0.014775,0.052438,0.094452,0.125271,0.161098,0.202863,0.279662,0.332213,0.390815,0.405839,0.391903,0.334094,0.265430,0.182060,0.174604,0.249544,0.094178,0.087099,0.069932,0.054830,0.044021,0.038947,0.037222,0.034615,0.034194,0.036981,0.035858,0.035036,0.036881,0.036219,0.074444,forest
'01040.1',166.434943,173.638573,147.894494,168.547216,0.004477,0.008953,0.014326,0.017907,0.030442,0.060884,0.085058,0.174593,0.276663,0.462896,0.538105,0.442302,0.322326,0.196977,0.120872,0.154000,0.220169,0.079292,0.099307,0.083141,0.066975,0.039261,0.042340,0.048499,0.053118,0.040031,0.041570,0.021555,0.030023,0.048499,0.030793,0.055427,forest
'01097.3',194.319695,198.476899,171.124241,194.131253,0.000202,0.003329,0.008776,0.026531,0.038737,0.062645,0.090891,0.127106,0.166347,0.194896,0.208212,0.222334,0.228488,0.241905,0.281650,0.787956,0.284545,0.146935,0.084840,0.057887,0.047765,0.033891,0.029796,0.030365,0.031844,0.024565,0.030706,0.031502,0.028887,0.036279,0.029796,0.070397,forest
'00475.1',132.999820,136.874959,122.471509,134.082141,0.008890,0.027686,0.051796,0.080593,0.127315,0.194041,0.286617,0.407119,0.492206,0.477614,0.379289,0.241633,0.114028,0.048124,0.015848,0.004783,0.327620,0.147513,0.123914,0.078283,0.047139,0.029454,0.022091,0.023962,0.020159,0.021487,0.021427,0.021125,0.021729,0.025833,0.022574,0.045690,grass
'00475.3',100.907820,108.545168,103.205843,105.652479,0.028469,0.115433,0.168350,0.209749,0.275923,0.372558,0.443730,0.470460,0.421491,0.271540,0.150313,0.074251,0.027165,0.010938,0.003513,0.000905,0.261854,0.110493,0.103629,0.077949,0.052899,0.038580,0.035345,0.032268,0.030138,0.030335,0.029191,0.032032,0.032899,0.034753,0.032347,0.065286,forest
'00475.2',174.716614,173.172229,163.300419,172.517761,0.000000,0.000122,0.000684,0.002157,0.005392,0.013412,0.035923,0.090073,0.199862,0.373811,0.570681,0.569952,0.358455,0.169119,0.052920,0.016967,0.414509,0.183557,0.141191,0.078679,0.042006,0.026586,0.016885,0.013486,0.011110,0.008401,0.008899,0.008374,0.007655,0.010971,0.007406,0.020285,grass
'02306.2',129.542364,133.728609,119.237213,130.826812,0.003043,0.028021,0.064568,0.101584,0.153579,0.202866,0.304784,0.417670,0.501565,0.466857,0.359254,0.208952,0.093024,0.038487,0.014445,0.006688,0.281873,0.119118,0.109568,0.081910,0.054949,0.039082,0.032801,0.030156,0.028173,0.027401,0.027769,0.028136,0.028613,0.031956,0.026410,0.052084,forest
'02306.3',149.974095,155.752977,138.130150,152.016411,0.001430,0.011191,0.029055,0.050369,0.077449,0.106617,0.167200,0.247941,0.366066,0.474408,0.533244,0.420680,0.233845,0.110385,0.042220,0.025650,0.276670,0.114943,0.105937,0.077962,0.053008,0.040451,0.032239,0.029246,0.029166,0.027312,0.028239,0.030597,0.032213,0.032451,0.028901,0.060664,forest
'02306.1',96.360494,101.564933,101.447989,99.999518,0.025008,0.138269,0.171659,0.244396,0.350592,0.419865,0.475145,0.428870,0.346505,0.210175,0.120120,0.054795,0.020366,0.008590,0.002563,0.001178,0.261488,0.112556,0.103480,0.076967,0.051955,0.041592,0.036590,0.034374,0.027442,0.033017,0.031659,0.032802,0.034017,0.031659,0.029515,0.060888,forest
'02306.4',38.796862,48.412895,71.489723,48.165645,0.017109,0.348412,0.736605,0.520596,0.238174,0.082004,0.033080,0.012389,0.003118,0.000716,0.000379,0.000084,0.000042,0.000000,0.000000,0.000000,0.214307,0.078467,0.083770,0.075333,0.060327,0.051166,0.045019,0.041644,0.042126,0.041945,0.040861,0.041463,0.041765,0.039776,0.036160,0.065871,forest
'00497.4',77.331236,89.388972,99.458782,86.914261,0.002431,0.067294,0.329400,0.462883,0.505868,0.454375,0.325311,0.223210,0.187850,0.109284,0.074366,0.039780,0.016575,0.008287,0.002099,0.000552,0.216561,0.095570,0.085917,0.061783,0.052129,0.050198,0.044085,0.038614,0.039150,0.041081,0.040223,0.043119,0.038078,0.044406,0.037971,0.071114,forest
'00497.1',120.822834,128.904402,117.252245,125.157639,0.009018,0.057916,0.151831,0.200244,0.248026,0.270984,0.320560,0.377239,0.418233,0.414330,0.343808,0.250668,0.139346,0.071952,0.029721,0.017115,0.254443,0.108190,0.104477,0.070896,0.049436,0.038321,0.032086,0.029820,0.031198,0.032529,0.033417,0.036966,0.036849,0.038321,0.034514,0.068538,forest
'00497.3',145.583915,155.750736,133.002439,150.115504,0.001593,0.016845,0.052910,0.088490,0.113595,0.146529,0.204407,0.272813,0.363300,0.433811,0.459376,0.437915,0.287579,0.160864,0.071699,0.042490,0.266293,0.112962,0.103191,0.073432,0.048264,0.036506,0.031971,0.029283,0.029871,0.031215,0.033231,0.033147,0.034490,0.036786,0.031355,0.068001,forest
'00497.2',51.079635,57.777094,63.527953,56.430494,0.026653,0.217933,0.544639,0.651095,0.451085,0.149718,0.063039,0.033760,0.014292,0.005099,0.001082,0.000077,0.000000,0.000000,0.000000,0.000000,0.231769,0.092109,0.086952,0.070036,0.058999,0.046725,0.043115,0.043837,0.040124,0.036617,0.039608,0.037029,0.036926,0.034348,0.032182,0.069624,forest
'01354.2',97.251716,107.561294,100.344470,103.655981,0.000969,0.062620,0.204339,0.286152,0.339757,0.368838,0.405285,0.431458,0.420116,0.265311,0.141234,0.057676,0.019193,0.004653,0.000969,0.000194,0.198832,0.085966,0.077575,0.061616,0.055364,0.045986,0.041955,0.039158,0.037183,0.044011,0.043600,0.044587,0.044340,0.048207,0.045986,0.085637,forest
'01354.3',163.810688,166.071913,143.727686,162.858304,0.000191,0.005545,0.021226,0.036141,0.057825,0.075953,0.112209,0.167127,0.275167,0.407760,0.541883,0.497825,0.355978,0.172979,0.077062,0.050444,0.291570,0.118442,0.115019,0.080251,0.053308,0.036013,0.028277,0.025831,0.027476,0.023786,0.027210,0.027388,0.030366,0.030811,0.027877,0.056376,forest
'01354.1',97.428337,104.747159,100.088617,102.026017,0.002214,0.052996,0.192336,0.268717,0.358520,0.408195,0.447631,0.428812,0.378860,0.223331,0.110559,0.051336,0.016605,0.004981,0.000969,0.000415,0.225210,0.085714,0.083516,0.065158,0.057789,0.044215,0.042793,0.036458,0.038785,0.041370,0.039431,0.037621,0.040078,0.041370,0.038914,0.081577,forest
'02521.1',104.642933,112.865093,116.793892,110.857668,0.007665,0.050646,0.122658,0.210496,0.290245,0.373109,0.440979,0.452945,0.424215,0.303291,0.183040,0.089431,0.036095,0.013312,0.004656,0.001310,0.257224,0.090499,0.096094,0.081124,0.058614,0.047809,0.038966,0.036251,0.032307,0.031720,0.030600,0.030270,0.029665,0.036471,0.031720,0.070667,forest
'01354.4',135.013148,139.316263,122.672628,136.134998,0.001451,0.020846,0.071979,0.108172,0.147738,0.185587,0.255849,0.349062,0.466778,0.488176,0.424658,0.278452,0.143855,0.060902,0.022726,0.011036,0.256112,0.103348,0.101767,0.074405,0.052204,0.040677,0.034331,0.032271,0.032521,0.030170,0.033770,0.034727,0.034976,0.038097,0.033749,0.066873,forest
'01354.5',45.411079,53.017569,59.725419,51.518265,0.121102,0.637796,0.596427,0.332375,0.236649,0.180039,0.128610,0.074328,0.039416,0.016668,0.005706,0.002403,0.000150,0.000075,0.000000,0.000000,0.222325,0.094146,0.083418,0.073430,0.058078,0.045038,0.044483,0.044021,0.044946,0.042079,0.042726,0.037547,0.033016,0.039397,0.029594,0.065754,forest
'00336.5',62.978747,67.385123,111.971833,71.147110,0.000000,0.043772,0.207298,0.703658,0.572479,0.315215,0.157745,0.078872,0.036614,0.018720,0.007571,0.005231,0.001927,0.000826,0.000138,0.000138,0.268747,0.127238,0.101113,0.078616,0.050798,0.038462,0.036284,0.036768,0.033624,0.029753,0.025883,0.027092,0.025157,0.038945,0.027334,0.054185,dirty
